order_id,logistics_cost,warehouse_cost,sla_breach_flag
60561,256,46,1
60562,248,116,1
60563,242,48,1
60564,90,104,0
60565,303,61,1
60566,123,76,0
60567,173,43,0
60568,292,115,1
60569,178,76,0
60570,261,45,1
60571,81,42,0
60572,114,101,0
60573,142,76,0
60574,323,100,1
60575,306,65,1
60576,337,109,1
60577,82,109,0
60578,174,98,0
60579,293,105,1
60580,129,44,0
60581,266,110,1
60582,110,99,0
60583,311,92,1
60584,203,44,1
60585,127,90,0
60586,397,83,1
60587,99,53,0
60588,237,66,1
60589,102,44,0
60590,115,109,0
60591,97,96,0
60592,99,83,0
60593,145,52,0
60594,167,43,0
60595,377,93,1
60596,167,74,0
60597,129,102,0
60598,224,110,1
60599,349,113,1
60600,88,55,0
60601,249,88,1
60602,179,59,0
60603,152,84,0
60604,114,115,0
60605,103,109,0
60606,119,105,0
60607,307,111,1
60608,157,78,0
60609,292,55,1
60610,343,83,1
60611,88,118,0
60612,137,82,0
60613,119,84,0
60614,144,97,0
60615,85,42,0
60616,151,58,0
60617,201,50,1
60618,163,67,0
60619,375,64,1
60620,109,101,0
60621,343,81,1
60622,128,114,0
60623,92,83,0
60624,290,74,1
60625,163,92,0
60626,160,47,0
60627,163,115,0
60628,289,102,1
60629,321,82,1
60630,111,118,0
60631,130,42,0
60632,160,60,0
60633,97,93,0
60634,343,77,1
60635,109,101,0
60636,101,40,0
60637,123,110,0
60638,172,71,0
60639,171,55,0
60640,81,62,0
60641,99,82,0
60642,202,44,1
60643,161,57,0
60644,268,67,1
60645,125,111,0
60646,329,52,1
60647,112,108,0
60648,212,69,1
60649,131,49,0
60650,214,97,1
60651,116,83,0
60652,145,64,0
60653,144,72,0
60654,136,71,0
60655,229,86,1
60656,217,82,1
60657,155,115,0
60658,98,98,0
60659,101,57,0
60660,159,42,0
60661,104,41,0
60662,229,93,1
60663,109,68,0
60664,225,73,1
60665,204,42,1
60666,110,53,0
60667,170,40,0
60668,349,80,1
60669,140,72,0
60670,87,89,0
60671,163,87,0
60672,346,70,1
60673,244,59,1
60674,123,61,0
60675,88,81,0
60676,268,51,1
60677,243,59,1
60678,161,47,0
60679,315,119,1
60680,279,63,1
60681,87,94,0
60682,120,78,0
60683,232,85,1
60684,170,61,0
60685,135,68,0
60686,111,110,0
60687,124,63,0
60688,212,61,1
60689,332,57,1
60690,117,92,0
60691,147,54,0
60692,114,107,0
60693,111,75,0
60694,178,67,0
60695,138,74,0
60696,92,94,0
60697,149,51,0
60698,203,74,1
60699,137,54,0
60700,341,100,1
60701,375,85,1
60702,130,80,0
60703,161,104,0
60704,134,99,0
60705,147,72,0
60706,118,65,0
60707,166,79,0
60708,148,62,0
60709,115,106,0
60710,312,72,1
60711,294,62,1
60712,93,57,0
60713,144,98,0
60714,142,106,0
60715,82,70,0
60716,163,65,0
60717,176,115,0
60718,141,85,0
60719,259,95,1
60720,355,94,1
60721,111,81,0
60722,176,81,0
60723,107,115,0
60724,91,70,0
60725,123,115,0
60726,157,62,0
60727,179,85,0
60728,267,62,1
60729,149,112,0
60730,103,55,0
60731,266,57,1
60732,107,112,0
60733,97,43,0
60734,336,112,1
60735,366,89,1
60736,366,57,1
60737,208,78,1
60738,143,116,0
60739,312,67,1
60740,168,110,0
60741,143,119,0
60742,392,87,1
60743,107,87,0
60744,153,48,0
60745,204,50,1
60746,115,42,0
60747,127,74,0
60748,373,112,1
60749,123,55,0
60750,289,56,1
60751,220,94,1
60752,89,62,0
60753,174,49,0
60754,140,59,0
60755,291,94,1
60756,344,117,1
60757,153,110,0
60758,149,66,0
60759,152,76,0
60760,90,63,0
60761,284,108,1
60762,356,87,1
60763,368,97,1
60764,164,79,0
60765,288,80,1
60766,207,74,1
60767,117,56,0
60768,109,104,0
60769,254,115,1
60770,141,57,0
60771,134,78,0
60772,90,63,0
60773,220,114,1
60774,149,94,0
60775,88,92,0
60776,377,90,1
60777,204,53,1
60778,246,47,1
60779,98,102,0
60780,160,90,0
60781,146,102,0
60782,353,107,1
60783,216,62,1
60784,212,107,1
60785,89,75,0
60786,158,97,0
60787,95,40,0
60788,111,58,0
60789,92,69,0
60790,112,106,0
60791,157,71,0
60792,266,49,1
60793,355,79,1
60794,385,114,1
60795,270,60,1
60796,125,96,0
60797,89,43,0
60798,281,73,1
60799,89,93,0
60800,132,108,0
60801,264,92,1
60802,100,73,0
60803,111,113,0
60804,113,49,0
60805,164,115,0
60806,106,70,0
60807,89,114,0
60808,88,78,0
60809,204,117,1
60810,386,76,1
60811,167,80,0
60812,375,49,1
60813,333,93,1
60814,136,62,0
60815,224,98,1
60816,310,89,1
60817,304,79,1
60818,135,114,0
60819,118,68,0
60820,127,78,0
60821,268,112,1
60822,371,62,1
60823,272,42,1
60824,212,78,1
60825,115,87,0
60826,90,109,0
60827,80,62,0
60828,123,43,0
60829,313,111,1
60830,217,64,1
60831,311,62,1
60832,170,93,0
60833,279,60,1
60834,96,104,0
60835,288,83,1
60836,125,118,0
60837,268,67,1
60838,272,66,1
60839,300,112,1
60840,377,106,1
60841,275,43,1
60842,289,115,1
60843,140,109,0
60844,116,103,0
60845,287,117,1
60846,89,84,0
60847,113,95,0
60848,149,99,0
60849,164,57,0
60850,151,76,0
60851,299,91,1
60852,386,74,1
60853,340,46,1
60854,208,61,1
60855,294,44,1
60856,251,114,1
60857,221,84,1
60858,285,89,1
60859,389,106,1
60860,141,42,0
60861,92,46,0
60862,81,46,0
60863,87,55,0
60864,100,48,0
60865,121,110,0
60866,232,57,1
60867,148,67,0
60868,108,109,0
60869,368,55,1
60870,169,40,0
60871,359,104,1
60872,377,85,1
60873,119,42,0
60874,110,114,0
60875,331,88,1
60876,398,63,1
60877,309,84,1
60878,104,78,0
60879,137,52,0
60880,146,106,0
60881,292,118,1
60882,362,63,1
60883,169,41,0
60884,169,79,0
60885,153,82,0
60886,83,106,0
60887,140,50,0
60888,268,48,1
60889,398,40,1
60890,120,69,0
60891,347,54,1
60892,206,85,1
60893,149,87,0
60894,375,107,1
60895,166,101,0
60896,133,85,0
60897,108,58,0
60898,146,82,0
60899,124,96,0
60900,318,112,1
60901,156,67,0
60902,129,92,0
60903,102,52,0
60904,313,68,1
60905,217,80,1
60906,100,58,0
60907,118,114,0
60908,128,55,0
60909,154,117,0
60910,387,48,1
60911,134,80,0
60912,241,104,1
60913,282,42,1
60914,224,83,1
60915,132,47,0
60916,277,111,1
60917,150,108,0
60918,283,86,1
60919,127,88,0
60920,165,94,0
60921,177,64,0
60922,170,85,0
60923,176,96,0
60924,353,81,1
60925,81,53,0
60926,140,55,0
60927,354,118,1
60928,247,113,1
60929,280,68,1
60930,348,96,1
60931,295,118,1
60932,219,59,1
60933,141,114,0
60934,162,64,0
60935,149,67,0
60936,363,111,1
60937,354,70,1
60938,143,49,0
60939,127,87,0
60940,276,79,1
60941,342,50,1
60942,233,68,1
60943,177,62,0
60944,215,82,1
60945,88,101,0
60946,162,42,0
60947,132,40,0
60948,137,87,0
60949,88,61,0
60950,114,68,0
60951,115,76,0
60952,156,95,0
60953,152,70,0
60954,158,106,0
60955,133,84,0
60956,142,82,0
60957,145,102,0
60958,308,96,1
60959,230,91,1
60960,146,51,0
60961,109,105,0
60962,84,111,0
60963,228,73,1
60964,94,92,0
60965,89,90,0
60966,155,100,0
60967,393,109,1
60968,127,63,0
60969,303,79,1
60970,129,63,0
60971,263,85,1
60972,336,113,1
60973,248,66,1
60974,229,65,1
60975,133,93,0
60976,111,60,0
60977,398,104,1
60978,177,60,0
60979,291,119,1
60980,130,87,0
60981,133,51,0
60982,200,72,1
60983,120,85,0
60984,387,90,1
60985,81,58,0
60986,358,62,1
60987,122,98,0
60988,318,95,1
60989,258,42,1
60990,152,107,0
60991,141,81,0
60992,338,48,1
60993,288,71,1
60994,172,105,0
60995,134,60,0
60996,130,101,0
60997,118,52,0
60998,90,109,0
60999,136,41,0
61000,141,102,0
61001,90,59,0
61002,385,51,1
61003,386,76,1
61004,298,119,1
61005,169,84,0
61006,330,104,1
61007,178,54,0
61008,139,105,0
61009,119,68,0
61010,304,94,1
61011,166,75,0
61012,252,114,1
61013,367,42,1
61014,162,114,0
61015,273,52,1
61016,394,45,1
61017,103,61,0
61018,81,88,0
61019,84,67,0
61020,261,70,1
61021,119,91,0
61022,339,103,1
61023,341,40,1
61024,109,113,0
61025,118,100,0
61026,179,93,0
61027,130,90,0
61028,143,109,0
61029,149,101,0
61030,87,67,0
61031,355,42,1
61032,98,85,0
61033,96,90,0
61034,102,58,0
61035,253,117,1
61036,106,57,0
61037,130,63,0
61038,133,60,0
61039,85,56,0
61040,127,110,0
61041,389,75,1
61042,352,116,1
61043,255,77,1
61044,385,85,1
61045,140,40,0
61046,321,113,1
61047,178,65,0
61048,175,70,0
61049,145,104,0
61050,392,85,1
61051,310,81,1
61052,164,81,0
61053,120,104,0
61054,106,80,0
61055,337,76,1
61056,162,109,0
61057,81,62,0
61058,262,52,1
61059,158,93,0
61060,272,95,1
61061,141,90,0
61062,171,69,0
61063,152,107,0
61064,176,108,0
61065,393,113,1
61066,172,61,0
61067,168,106,0
61068,223,65,1
61069,146,52,0
61070,130,47,0
61071,83,87,0
61072,237,45,1
61073,162,113,0
61074,332,113,1
61075,313,100,1
61076,152,47,0
61077,345,86,1
61078,179,63,0
61079,171,56,0
61080,239,99,1
61081,392,83,1
61082,286,60,1
61083,100,47,0
61084,83,71,0
61085,130,84,0
61086,148,42,0
61087,96,80,0
61088,379,115,1
61089,179,84,0
61090,331,42,1
61091,351,79,1
61092,245,105,1
61093,116,58,0
61094,155,54,0
61095,95,83,0
61096,336,75,1
61097,133,70,0
61098,383,78,1
61099,308,114,1
61100,172,106,0
61101,201,77,1
61102,129,93,0
61103,80,80,0
61104,241,113,1
61105,368,115,1
61106,286,82,1
61107,377,51,1
61108,364,83,1
61109,107,80,0
61110,118,60,0
61111,168,81,0
61112,121,61,0
61113,151,88,0
61114,376,68,1
61115,279,40,1
61116,149,49,0
61117,142,102,0
61118,111,115,0
61119,131,67,0
61120,122,112,0
61121,395,84,1
61122,85,52,0
61123,234,59,1
61124,137,100,0
61125,118,54,0
61126,336,73,1
61127,108,59,0
61128,145,65,0
61129,345,50,1
61130,170,48,0
61131,287,116,1
61132,136,101,0
61133,171,94,0
61134,153,115,0
61135,115,41,0
61136,149,72,0
61137,327,46,1
61138,226,40,1
61139,147,101,0
61140,354,80,1
61141,129,88,0
61142,271,79,1
61143,114,93,0
61144,393,43,1
61145,89,108,0
61146,390,73,1
61147,126,55,0
61148,312,72,1
61149,105,72,0
61150,88,84,0
61151,268,75,1
61152,129,101,0
61153,151,109,0
61154,316,74,1
61155,115,72,0
61156,340,57,1
61157,148,40,0
61158,83,94,0
61159,95,65,0
61160,140,87,0
61161,170,90,0
61162,121,63,0
61163,119,76,0
61164,132,89,0
61165,321,98,1
61166,159,42,0
61167,164,53,0
61168,95,104,0
61169,102,109,0
61170,158,72,0
61171,125,118,0
61172,152,78,0
61173,175,40,0
61174,380,85,1
61175,146,105,0
61176,255,104,1
61177,330,89,1
61178,311,119,1
61179,241,78,1
61180,215,73,1
61181,259,95,1
61182,119,45,0
61183,135,56,0
61184,276,66,1
61185,178,73,0
61186,109,57,0
61187,86,47,0
61188,174,58,0
61189,388,112,1
61190,126,96,0
61191,124,46,0
61192,171,107,0
61193,171,82,0
61194,271,79,1
61195,143,42,0
61196,113,47,0
61197,125,56,0
61198,334,96,1
61199,83,106,0
61200,134,58,0
61201,315,110,1
61202,267,86,1
61203,95,71,0
61204,311,45,1
61205,145,72,0
61206,344,84,1
61207,315,119,1
61208,140,93,0
61209,114,106,0
61210,293,48,1
61211,83,47,0
61212,165,119,0
61213,351,83,1
61214,153,40,0
61215,149,112,0
61216,176,71,0
61217,144,91,0
61218,139,50,0
61219,101,70,0
61220,142,72,0
61221,143,79,0
61222,162,99,0
61223,264,64,1
61224,347,87,1
61225,135,53,0
61226,102,99,0
61227,391,70,1
61228,299,110,1
61229,290,57,1
61230,355,75,1
61231,279,71,1
61232,176,66,0
61233,123,95,0
61234,331,111,1
61235,343,110,1
61236,118,114,0
61237,128,83,0
61238,119,58,0
61239,170,66,0
61240,179,98,0
61241,112,89,0
61242,96,103,0
61243,124,112,0
61244,268,87,1
61245,375,85,1
61246,85,114,0
61247,85,53,0
61248,80,42,0
61249,132,49,0
61250,268,83,1
61251,86,117,0
61252,388,117,1
61253,386,119,1
61254,309,63,1
61255,92,77,0
61256,108,87,0
61257,125,80,0
61258,109,111,0
61259,232,47,1
61260,128,104,0
61261,371,40,1
61262,171,62,0
61263,92,50,0
61264,276,75,1
61265,102,46,0
61266,352,94,1
61267,145,65,0
61268,162,75,0
61269,82,82,0
61270,338,88,1
61271,125,58,0
61272,342,116,1
61273,278,82,1
61274,316,103,1
61275,111,114,0
61276,101,95,0
61277,87,88,0
61278,318,115,1
61279,91,61,0
61280,81,73,0
61281,281,85,1
61282,320,98,1
61283,375,45,1
61284,347,84,1
61285,163,113,0
61286,216,47,1
61287,97,77,0
61288,358,47,1
61289,253,43,1
61290,108,74,0
61291,163,60,0
61292,125,58,0
61293,242,113,1
61294,95,74,0
61295,139,53,0
61296,127,91,0
61297,123,97,0
61298,325,54,1
61299,170,52,0
61300,302,81,1
61301,274,98,1
61302,334,65,1
61303,264,50,1
61304,165,98,0
61305,120,102,0
61306,174,101,0
61307,127,47,0
61308,166,44,0
61309,111,102,0
61310,223,90,1
61311,262,67,1
61312,94,43,0
61313,202,102,1
61314,155,59,0
61315,156,61,0
61316,85,91,0
61317,368,109,1
61318,135,54,0
61319,157,46,0
61320,319,86,1
61321,245,79,1
61322,148,40,0
61323,393,67,1
61324,118,85,0
61325,106,62,0
61326,167,98,0
61327,389,114,1
61328,233,62,1
61329,350,62,1
61330,179,49,0
61331,144,74,0
61332,295,87,1
61333,313,101,1
61334,295,62,1
61335,205,52,1
61336,153,88,0
61337,246,57,1
61338,219,110,1
61339,131,42,0
61340,158,69,0
61341,334,65,1
61342,172,109,0
61343,249,74,1
61344,89,57,0
61345,160,40,0
61346,381,110,1
61347,128,105,0
61348,257,78,1
61349,354,48,1
61350,119,96,0
61351,372,86,1
61352,149,42,0
61353,172,59,0
61354,227,55,1
61355,171,100,0
61356,115,110,0
61357,119,46,0
61358,178,40,0
61359,165,80,0
61360,201,113,1
61361,333,77,1
61362,156,42,0
61363,347,51,1
61364,108,100,0
61365,123,110,0
61366,174,106,0
61367,121,101,0
61368,126,108,0
61369,370,105,1
61370,298,67,1
61371,134,72,0
61372,134,78,0
61373,135,54,0
61374,101,109,0
61375,226,70,1
61376,360,53,1
61377,82,74,0
61378,268,82,1
61379,160,63,0
61380,394,46,1
61381,175,70,0
61382,394,117,1
61383,94,119,0
61384,322,77,1
61385,378,115,1
61386,273,101,1
61387,317,92,1
61388,111,119,0
61389,258,106,1
61390,168,75,0
61391,368,47,1
61392,87,58,0
61393,214,45,1
61394,325,69,1
61395,316,43,1
61396,119,62,0
61397,206,60,1
61398,265,87,1
61399,321,78,1
61400,165,79,0
61401,228,74,1
61402,109,115,0
61403,168,88,0
61404,177,84,0
61405,84,115,0
61406,172,101,0
61407,82,98,0
61408,177,47,0
61409,118,110,0
61410,111,106,0
61411,131,103,0
61412,244,84,1
61413,363,106,1
61414,318,78,1
61415,378,99,1
61416,310,111,1
61417,373,90,1
61418,149,96,0
61419,287,88,1
61420,385,100,1
61421,134,47,0
61422,147,82,0
61423,330,43,1
61424,392,76,1
61425,176,83,0
61426,364,61,1
61427,385,43,1
61428,100,111,0
61429,127,109,0
61430,87,110,0
61431,275,61,1
61432,117,113,0
61433,98,98,0
61434,85,85,0
61435,107,99,0
61436,166,73,0
61437,87,110,0
61438,381,59,1
61439,122,116,0
61440,144,94,0
61441,105,116,0
61442,144,95,0
61443,88,81,0
61444,82,49,0
61445,227,117,1
61446,278,67,1
61447,385,65,1
61448,349,64,1
61449,97,68,0
61450,282,78,1
61451,155,82,0
61452,83,84,0
61453,391,65,1
61454,178,86,0
61455,119,75,0
61456,157,112,0
61457,291,48,1
61458,211,43,1
61459,149,81,0
61460,125,51,0
61461,341,67,1
61462,95,67,0
61463,371,67,1
61464,172,46,0
61465,210,89,1
61466,102,93,0
61467,83,73,0
61468,344,71,1
61469,115,118,0
61470,126,100,0
61471,112,111,0
61472,94,92,0
61473,81,81,0
61474,139,54,0
61475,130,108,0
61476,111,109,0
61477,349,73,1
61478,206,64,1
61479,270,67,1
61480,114,41,0
61481,254,81,1
61482,339,48,1
61483,90,105,0
61484,374,81,1
61485,338,73,1
61486,169,90,0
61487,101,74,0
61488,133,89,0
61489,146,47,0
61490,133,54,0
61491,313,112,1
61492,114,95,0
61493,324,103,1
61494,100,110,0
61495,120,55,0
61496,376,62,1
61497,329,105,1
61498,258,53,1
61499,115,83,0
61500,156,110,0
61501,139,101,0
61502,302,60,1
61503,92,59,0
61504,143,51,0
61505,215,104,1
61506,375,108,1
61507,298,78,1
61508,278,74,1
61509,179,79,0
61510,110,64,0
61511,384,47,1
61512,169,117,0
61513,386,98,1
61514,130,110,0
61515,148,118,0
61516,278,45,1
61517,119,71,0
61518,366,55,1
61519,127,56,0
61520,116,70,0
61521,175,57,0
61522,99,91,0
61523,124,62,0
61524,217,82,1
61525,246,69,1
61526,292,41,1
61527,88,60,0
61528,91,68,0
61529,139,61,0
61530,121,77,0
61531,81,83,0
61532,107,116,0
61533,150,83,0
61534,106,89,0
61535,285,70,1
61536,234,68,1
61537,174,41,0
61538,118,86,0
61539,271,40,1
61540,258,53,1
61541,87,50,0
61542,368,40,1
61543,153,79,0
61544,256,85,1
61545,367,61,1
61546,164,66,0
61547,116,118,0
61548,84,45,0
61549,342,48,1
61550,341,118,1
61551,309,43,1
61552,134,117,0
61553,178,106,0
61554,155,85,0
61555,375,97,1
61556,165,48,0
61557,357,77,1
61558,112,69,0
61559,318,57,1
61560,174,74,0
61561,243,69,1
61562,115,86,0
61563,125,55,0
61564,109,42,0
61565,364,41,1
61566,248,59,1
61567,170,103,0
61568,121,61,0
61569,227,86,1
61570,202,79,1
61571,267,66,1
61572,280,117,1
61573,89,91,0
61574,152,51,0
61575,237,67,1
61576,121,47,0
61577,140,97,0
61578,232,51,1
61579,112,71,0
61580,389,75,1
61581,82,85,0
61582,158,105,0
61583,297,59,1
61584,281,71,1
61585,118,45,0
61586,173,113,0
61587,178,49,0
61588,272,54,1
61589,103,92,0
61590,96,110,0
61591,356,98,1
61592,109,102,0
61593,177,45,0
61594,175,70,0
61595,260,72,1
61596,172,93,0
61597,226,41,1
61598,123,94,0
61599,127,56,0
61600,271,77,1
61601,290,78,1
61602,211,84,1
61603,86,56,0
61604,138,90,0
61605,138,75,0
61606,103,48,0
61607,124,43,0
61608,334,94,1
61609,328,50,1
61610,238,77,1
61611,162,61,0
61612,94,41,0
61613,396,56,1
61614,310,72,1
61615,91,117,0
61616,353,85,1
61617,338,67,1
61618,135,67,0
61619,96,43,0
61620,80,64,0
61621,167,89,0
61622,115,66,0
61623,330,69,1
61624,115,46,0
61625,124,115,0
61626,169,46,0
61627,339,41,1
61628,118,59,0
61629,91,55,0
61630,378,104,1
61631,157,59,0
61632,169,105,0
61633,101,117,0
61634,224,43,1
61635,100,51,0
61636,84,61,0
61637,299,96,1
61638,308,49,1
61639,382,54,1
61640,369,51,1
61641,387,115,1
61642,221,73,1
61643,112,112,0
61644,95,80,0
61645,85,44,0
61646,154,56,0
61647,80,91,0
61648,258,65,1
61649,177,43,0
61650,302,59,1
61651,80,58,0
61652,131,102,0
61653,82,100,0
61654,81,111,0
61655,213,41,1
61656,136,91,0
61657,235,42,1
61658,136,92,0
61659,93,110,0
61660,99,104,0
61661,103,71,0
61662,172,104,0
61663,257,82,1
61664,296,106,1
61665,142,89,0
61666,333,87,1
61667,222,55,1
61668,85,53,0
61669,151,61,0
61670,377,91,1
61671,340,115,1
61672,156,75,0
61673,316,82,1
61674,251,117,1
61675,382,92,1
61676,293,113,1
61677,367,91,1
61678,102,105,0
61679,144,107,0
61680,341,57,1
61681,110,89,0
61682,203,49,1
61683,166,44,0
61684,349,116,1
61685,155,87,0
61686,117,85,0
61687,396,100,1
61688,104,84,0
61689,103,71,0
61690,84,73,0
61691,148,52,0
61692,154,61,0
61693,152,63,0
61694,238,118,1
61695,164,74,0
61696,88,86,0
61697,131,92,0
61698,115,100,0
61699,121,85,0
61700,149,61,0
61701,151,116,0
61702,286,72,1
61703,287,102,1
61704,175,48,0
61705,151,77,0
61706,161,49,0
61707,91,55,0
61708,128,112,0
61709,142,45,0
61710,332,67,1
61711,95,95,0
61712,258,106,1
61713,157,85,0
61714,257,45,1
61715,360,98,1
61716,130,81,0
61717,115,47,0
61718,82,92,0
61719,176,107,0
61720,216,43,1
61721,208,82,1
61722,149,48,0
61723,176,48,0
61724,338,107,1
61725,82,73,0
61726,119,41,0
61727,140,43,0
61728,370,56,1
61729,342,101,1
61730,153,45,0
61731,301,108,1
61732,364,44,1
61733,155,74,0
61734,247,90,1
61735,282,101,1
61736,92,74,0
61737,385,86,1
61738,224,79,1
61739,387,59,1
61740,82,111,0
61741,220,107,1
61742,152,116,0
61743,145,100,0
61744,214,58,1
61745,161,87,0
61746,289,94,1
61747,296,115,1
61748,355,63,1
61749,333,86,1
61750,323,105,1
61751,93,100,0
61752,115,59,0
61753,131,80,0
61754,137,103,0
61755,156,70,0
61756,389,80,1
61757,93,109,0
61758,164,90,0
61759,143,92,0
61760,139,84,0
61761,101,65,0
61762,162,51,0
61763,87,93,0
61764,313,78,1
61765,114,80,0
61766,102,116,0
61767,159,78,0
61768,112,97,0
61769,290,58,1
61770,318,40,1
61771,82,93,0
61772,259,83,1
61773,172,74,0
61774,292,68,1
61775,251,108,1
61776,386,61,1
61777,335,114,1
61778,125,101,0
61779,179,101,0
61780,123,60,0
61781,151,117,0
61782,90,46,0
61783,118,103,0
61784,80,93,0
61785,160,47,0
61786,104,67,0
61787,318,78,1
61788,320,48,1
61789,128,109,0
61790,138,90,0
61791,395,87,1
61792,142,58,0
61793,174,60,0
61794,362,77,1
61795,98,78,0
61796,225,68,1
61797,94,88,0
61798,228,67,1
61799,89,95,0
61800,168,75,0
61801,246,61,1
61802,159,97,0
61803,161,101,0
61804,152,76,0
61805,114,49,0
61806,300,110,1
61807,304,48,1
61808,367,111,1
61809,179,68,0
61810,92,62,0
61811,130,56,0
61812,223,71,1
61813,393,48,1
61814,100,57,0
61815,175,42,0
61816,164,83,0
61817,85,112,0
61818,312,104,1
61819,111,98,0
61820,362,44,1
61821,139,52,0
61822,123,57,0
61823,251,109,1
61824,313,83,1
61825,362,117,1
61826,236,113,1
61827,85,92,0
61828,370,54,1
61829,308,43,1
61830,175,106,0
61831,216,88,1
61832,95,80,0
61833,332,105,1
61834,174,78,0
61835,286,87,1
61836,153,64,0
61837,153,77,0
61838,106,63,0
61839,147,114,0
61840,172,102,0
61841,342,115,1
61842,342,117,1
61843,314,53,1
61844,286,81,1
61845,153,40,0
61846,275,57,1
61847,295,76,1
61848,158,50,0
61849,291,90,1
61850,151,59,0
61851,304,88,1
61852,390,54,1
61853,118,82,0
61854,135,92,0
61855,154,59,0
61856,238,69,1
61857,373,105,1
61858,98,51,0
61859,159,44,0
61860,205,116,1
61861,160,95,0
61862,239,49,1
61863,329,44,1
61864,96,86,0
61865,119,93,0
61866,149,97,0
61867,94,94,0
61868,170,116,0
61869,98,116,0
61870,174,114,0
61871,155,111,0
61872,154,105,0
61873,130,81,0
61874,231,75,1
61875,133,96,0
61876,125,97,0
61877,118,98,0
61878,140,98,0
61879,83,87,0
61880,266,47,1
61881,125,107,0
61882,245,42,1
61883,139,96,0
61884,84,91,0
61885,375,74,1
61886,84,83,0
61887,145,110,0
61888,88,115,0
61889,159,111,0
61890,272,56,1
61891,358,61,1
61892,348,85,1
61893,104,96,0
61894,83,42,0
61895,120,106,0
61896,127,93,0
61897,211,108,1
61898,116,98,0
61899,146,79,0
61900,113,101,0
61901,291,103,1
61902,304,76,1
61903,253,65,1
61904,268,48,1
61905,92,48,0
61906,161,53,0
61907,274,109,1
61908,92,93,0
61909,206,51,1
61910,139,115,0
61911,173,88,0
61912,381,52,1
61913,137,52,0
61914,292,77,1
61915,254,108,1
61916,152,61,0
61917,217,78,1
61918,396,109,1
61919,84,110,0
61920,267,80,1
61921,246,60,1
61922,209,55,1
61923,91,56,0
61924,123,48,0
61925,351,97,1
61926,152,103,0
61927,383,96,1
61928,248,84,1
61929,96,112,0
61930,285,71,1
61931,90,101,0
61932,397,45,1
61933,109,41,0
61934,109,109,0
61935,175,106,0
61936,210,81,1
61937,82,95,0
61938,132,62,0
61939,357,67,1
61940,122,94,0
61941,89,42,0
61942,161,83,0
61943,166,88,0
61944,141,66,0
61945,386,77,1
61946,115,65,0
61947,128,106,0
61948,172,91,0
61949,348,70,1
61950,128,48,0
61951,136,95,0
61952,302,100,1
61953,90,108,0
61954,80,96,0
61955,156,44,0
61956,173,45,0
61957,103,40,0
61958,106,117,0
61959,86,52,0
61960,119,93,0
61961,123,106,0
61962,99,81,0
61963,123,60,0
61964,299,65,1
61965,203,89,1
61966,129,103,0
61967,116,113,0
61968,94,75,0
61969,112,75,0
61970,280,42,1
61971,102,119,0
61972,150,88,0
61973,152,44,0
61974,83,87,0
61975,169,103,0
61976,303,108,1
61977,121,114,0
61978,221,44,1
61979,267,49,1
61980,112,110,0
61981,324,40,1
61982,299,73,1
61983,148,66,0
